val_ap,val_auroc,val_loss,epoch,step,train_loss,train_auroc,train_ap
0.20562639832496643,0.596305251121521,0.6937535071402903,0,16,,,
,,,1,16,0.7079943768894876,0.5066361427307129,0.14522399008274078
0.24415971338748932,0.6406869888305664,0.6934724947244164,1,33,,,
,,,2,33,0.7106643728405712,0.49354392290115356,0.14184653759002686
0.26448172330856323,0.6704531908035278,0.6953940351249553,2,50,,,
,,,3,50,0.7081116298326984,0.4976966977119446,0.142513245344162
0.2746567130088806,0.6805527210235596,0.6926158668976128,3,67,,,
,,,4,67,0.7056900334674123,0.5050632357597351,0.14457353949546814
0.2820301651954651,0.6860098838806152,0.6918106710692915,4,84,,,
,,,5,84,0.7075699750805595,0.5141793489456177,0.15106959640979767
0.28571784496307373,0.6896428465843201,0.6860973114540936,5,101,,,
,,,6,101,0.701307830014121,0.5136255025863647,0.1532873511314392
0.28707271814346313,0.6908268928527832,1.0192014479777627,6,118,,,
,,,7,118,0.6992382638290202,0.5297585725784302,0.15674647688865662
0.2904123365879059,0.6958867311477661,0.8657753372077676,7,135,,,
,,,8,135,0.6931004166693008,0.5434757471084595,0.16290053725242615
0.2955598831176758,0.7034741640090942,0.872373852178417,8,152,,,
,,,9,152,0.6807508490420454,0.5827270150184631,0.18721254169940948
0.3073398768901825,0.7175178527832031,0.8738746145708647,9,169,,,
,,,10,169,0.6696354141233175,0.6233823299407959,0.20880308747291565
0.3326413631439209,0.7431463599205017,1.6852213093711732,10,186,,,
,,,11,186,0.6502691989349701,0.6702722311019897,0.26118940114974976
0.36060941219329834,0.7656831741333008,1.0566002140134012,11,203,,,
,,,12,203,0.6365433735341232,0.7018837928771973,0.27582311630249023
0.3766782283782959,0.7776877880096436,1.489777034506234,12,220,,,
,,,13,220,0.6199425049690058,0.7274008393287659,0.30649763345718384
0.40924254059791565,0.7933481931686401,0.700495484243105,13,237,,,
,,,14,237,0.5967706982529127,0.7600690126419067,0.3367736041545868
0.43601614236831665,0.8011810183525085,1.1546132613782534,14,254,,,
,,,15,254,0.5726091613743003,0.7870962619781494,0.37172192335128784
0.4500753879547119,0.8088189363479614,0.5971989206535094,15,271,,,
,,,16,271,0.5597731803935138,0.7983750104904175,0.39952352643013
0.46309810876846313,0.812889575958252,2.1146638763558094,16,288,,,
,,,17,288,0.5569563910724846,0.8049710988998413,0.4047459363937378
0.4727707505226135,0.8183821439743042,0.8632539315994989,17,305,,,
,,,18,305,0.5504730741065601,0.8118546009063721,0.424911230802536
0.4911481738090515,0.8231586813926697,1.098813905777088,18,322,,,
,,,19,322,0.5424782613182415,0.8166376948356628,0.4438357949256897
0.5012438297271729,0.8261870741844177,1.1463480378582656,19,339,,,
,,,20,339,0.5268113984612202,0.8305251598358154,0.44898781180381775
0.5051784515380859,0.8290965557098389,1.7988064098516772,20,356,,,
,,,21,356,0.5207000705141093,0.8327392339706421,0.47750890254974365
0.5045254826545715,0.8339970111846924,0.7232448426870551,21,373,,,
,,,22,373,0.5177488859234416,0.8355337381362915,0.47424840927124023
0.5074832439422607,0.8352771997451782,0.5854821671121351,22,390,,,
,,,23,390,0.5147770934153794,0.8376343846321106,0.4801981449127197
0.5109251141548157,0.8366686701774597,0.5786874755589299,23,407,,,
,,,24,407,0.5114010046935807,0.8360774517059326,0.4792977571487427
0.5142784714698792,0.8380576372146606,2.927502685104387,24,424,,,
,,,25,424,0.5057363859215679,0.8407721519470215,0.49341392517089844
0.5198099613189697,0.8375541567802429,1.7480369767195993,25,441,,,
,,,26,441,0.4916141654720775,0.8465931415557861,0.5017634034156799
0.5203204154968262,0.8410125970840454,1.2864144933572579,26,458,,,
,,,27,458,0.4970975625554881,0.843277096748352,0.4953891634941101
0.5197765827178955,0.8437222242355347,1.0720850228164687,27,475,,,
,,,28,475,0.48830504213997883,0.851616621017456,0.5079852342605591
0.5239577293395996,0.842057466506958,0.5575709301115859,28,492,,,
,,,29,492,0.4852723264056168,0.8525328636169434,0.5073578357696533
0.529982328414917,0.8444963097572327,2.5099095861307728,29,509,,,
,,,30,509,0.4827149288856161,0.853699803352356,0.5206321477890015
0.5305328369140625,0.8469427824020386,0.783392623344597,30,526,,,
,,,31,526,0.47769053271231254,0.8565987348556519,0.5186253786087036
0.5289409160614014,0.846646785736084,0.6441224906898154,31,543,,,
,,,32,543,0.46794627278331846,0.8616979718208313,0.5321979522705078
0.5289863348007202,0.843195915222168,1.103391506990045,32,560,,,
,,,33,560,0.471637054057117,0.8594014048576355,0.5183858871459961
0.5295359492301941,0.8460978269577026,38.920275681517786,33,577,,,
,,,34,577,0.46369178542714745,0.8638125658035278,0.5428987145423889
0.5313471555709839,0.8464368581771851,4.433790804174411,34,594,,,
,,,35,594,0.4663984320567846,0.8598148226737976,0.5332894325256348
0.5310129523277283,0.8458954095840454,0.6299282916242789,35,611,,,
,,,36,611,0.4627171880700286,0.8639333248138428,0.5234794020652771
0.5325523614883423,0.8472768068313599,0.5692142736148559,36,628,,,
,,,37,628,0.45571148862657396,0.8675224781036377,0.5413380861282349
0.534778356552124,0.8465253114700317,1.2573630334904105,37,645,,,
,,,38,645,0.4550833441567821,0.8682659864425659,0.5407183766365051
0.5368741750717163,0.8458347320556641,0.59287137030902,38,662,,,
,,,39,662,0.4553422497554173,0.8662608861923218,0.5398235321044922
0.5312233567237854,0.8452730178833008,0.5933388565912866,39,679,,,
,,,40,679,0.460532155971611,0.8653067946434021,0.5385758876800537
0.5290460586547852,0.8434590697288513,1.037692501293629,40,696,,,
,,,41,696,0.45618660264008215,0.8673990368843079,0.5448781251907349
0.5288185477256775,0.845556378364563,0.6780862632482543,41,713,,,
,,,42,713,0.4603526265320007,0.8657992482185364,0.5547236204147339
0.5289425253868103,0.8415666818618774,0.7344444834896794,42,730,,,
,,,43,730,0.4501018809126926,0.8699826598167419,0.5559229850769043
0.5295346975326538,0.844385027885437,0.6274602808482376,43,747,,,
,,,44,747,0.45094710501614277,0.8705790638923645,0.5499279499053955
0.530439019203186,0.8419259190559387,0.701710400388877,44,764,,,
,,,45,764,0.4440598146637832,0.8743780255317688,0.5486106276512146
0.5321102142333984,0.8413465619087219,0.877342264554219,45,781,,,
,,,46,781,0.4489836683474274,0.8711662888526917,0.5469058156013489
0.5334460139274597,0.8442584872245789,0.6333132075942227,46,798,,,
,,,47,798,0.4406354580998975,0.8753083348274231,0.5598446130752563
0.5341159105300903,0.8447948694229126,0.5873716516983507,47,815,,,
,,,48,815,0.4453769745088977,0.8736197352409363,0.553729236125946
0.530884325504303,0.8432971239089966,0.589681332829912,48,832,,,
,,,49,832,0.4399847603582513,0.8758873343467712,0.563227117061615
0.5324661731719971,0.8449416160583496,1.0263041314261478,49,849,,,
,,,50,849,0.44285710503807474,0.8768820762634277,0.5446458458900452
